STN,YYYYMMDD,   RD,   SX,
229,19840717,    0,    0,
229,19840718,    4,    0,
229,19840719,    7,    0,
229,19840720,    0,    0,
229,19840721,    0,    0,
229,19840722,    0,    0,
229,19840723,    1,    0,
229,19840724,    0,    0,
229,19840725,    0,    0,
229,19840726,    0,    0,
229,19840727,    4,    0,
229,19840728,   10,    0,
229,19840729,    0,    0,
229,19840730,    0,    0,
229,19840731,    0,    0,
229,19840801,   67,    0,
229,19840802,    0,    0,
229,19840803,   18,    0,
229,19840804,   72,    0,
229,19840805,   16,    0,
229,19840806,    0,    0,
229,19840807,    0,    0,
229,19840808,   20,    0,
229,19840809,    0,    0,
229,19840810,    0,    0,
229,19840811,    0,    0,
229,19840812,    0,    0,
229,19840813,    1,    0,
229,19840814,    0,    0,
229,19840815,    0,    0,
229,19840816,    0,    0,
229,19840817,    0,    0,
229,19840818,    0,    0,
229,19840819,    0,    0,
229,19840820,    0,    0,
229,19840821,    0,    0,
229,19840822,    0,    0,
229,19840823,    0,    0,
229,19840824,   18,    0,
229,19840825,    0,    0,
229,19840826,    0,    0,
229,19840827,    0,    0,
229,19840828,    0,    0,
229,19840829,    0,    0,
229,19840830,    3,    0,
229,19840831,    0,    0,
229,19840901,    0,    0,
229,19840902,    0,    0,
229,19840903,    1,    0,
229,19840904,   59,    0,
229,19840905,    9,    0,
229,19840906,    5,    0,
229,19840907,   52,    0,
229,19840908,  329,    0,
229,19840909,   24,    0,
229,19840910,  133,    0,
229,19840911,   85,    0,
229,19840912,   11,    0,
229,19840913,    0,    0,
229,19840914,    0,    0,
229,19840915,    6,    0,
229,19840916,    4,    0,
229,19840917,    0,    0,
229,19840918,   58,    0,
229,19840919,    0,    0,
229,19840920,    0,    0,
229,19840921,   96,    0,
229,19840922,   72,    0,
229,19840923,   17,    0,
229,19840924,    7,    0,
229,19840925,   85,    0,
229,19840926,  166,    0,
229,19840927,   11,    0,
229,19840928,    0,    0,
229,19840929,    0,    0,
229,19840930,   58,    0,
229,19841001,   98,    0,
229,19841002,   66,    0,
229,19841003,   28,    0,
229,19841004,    0,    0,
229,19841005,   29,    0,
229,19841006,  135,    0,
229,19841007,    1,    0,
229,19841008,    6,    0,
229,19841009,   33,    0,
229,19841010,    2,    0,
229,19841011,   37,    0,
229,19841012,    0,    0,
229,19841013,    0,    0,
229,19841014,    0,    0,
229,19841015,    0,    0,
229,19841016,    0,    0,
229,19841017,    0,    0,
229,19841018,    0,    0,
229,19841019,   56,    0,
229,19841020,  109,    0,
229,19841021,   12,    0,
229,19841022,   16,    0,
229,19841023,  135,    0,
229,19841024,    1,    0,
229,19841025,   98,    0,
229,19841026,    0,    0,
229,19841027,    0,    0,
229,19841028,    0,    0,
229,19841029,   22,    0,
229,19841030,    4,    0,
229,19841031,    1,    0,
229,19841101,    1,    0,
229,19841102,    0,    0,
229,19841103,    1,    0,
229,19841104,    9,    0,
229,19841105,    0,    0,
229,19841106,   24,    0,
229,19841107,    3,    0,
229,19841108,    7,    0,
229,19841109,    2,    0,
229,19841110,    0,    0,
229,19841111,    5,    0,
229,19841112,    0,    0,
229,19841113,    0,    0,
229,19841114,    0,    0,
229,19841115,    0,    0,
229,19841116,   75,    0,
229,19841117,    1,    0,
229,19841118,   73,    0,
229,19841119,    0,    0,
229,19841120,   72,    0,
229,19841121,   58,    0,
229,19841122,  104,    0,
229,19841123,  166,    0,
229,19841124,  193,    0,
229,19841125,   44,    0,
229,19841126,    1,    0,
229,19841127,    0,    0,
229,19841128,    0,    0,
229,19841129,    7,    0,
229,19841130,    0,    0,
229,19841201,    0,    0,
229,19841202,    0,    0,
229,19841203,    0,    0,
229,19841204,    0,    0,
229,19841205,    1,    0,
229,19841206,    0,    0,
229,19841207,   19,    0,
229,19841208,    3,    0,
229,19841209,   11,    0,
229,19841210,    0,    0,
229,19841211,    0,    0,
229,19841212,    0,    0,
229,19841213,    0,    0,
229,19841214,    5,    0,
229,19841215,    4,    0,
229,19841216,  115,    0,
229,19841217,    7,    0,
229,19841218,   26,    0,
229,19841219,   21,    0,
229,19841220,   41,    0,
229,19841221,   91,    0,
229,19841222,    2,    0,
229,19841223,   22,    0,
229,19841224,   35,    0,
229,19841225,   52,    0,
229,19841226,   50,    0,
229,19841227,    0,    0,
229,19841228,    5,    0,
229,19841229,   23,    0,
229,19841230,    1,    0,
229,19841231,    1,    0,
229,19850101,   78,    0,
229,19850102,    6,    0,
229,19850103,   48,    2,
229,19850104,   26,    4,
229,19850105,    0,    4,
229,19850106,    0,    4,
229,19850107,    6,  999,
229,19850108,    0,  999,
229,19850109,   44,    2,
229,19850110,    0,    2,
229,19850111,    2,    2,
229,19850112,   42,    2,
229,19850113,    0,    2,
229,19850114,    0,    2,
229,19850115,    6,    2,
229,19850116,   11,    4,
229,19850117,    0,    4,
229,19850118,    0,    4,
229,19850119,    0,    4,
229,19850120,    0,    4,
229,19850121,    1,    4,
229,19850122,  105,    0,
229,19850123,   11,    0,
229,19850124,    0,    0,
229,19850125,   99,    0,
229,19850126,   95,    0,
229,19850127,    0,    0,
229,19850128,    0,    0,
229,19850129,    3,    0,
229,19850130,   76,    0,
229,19850131,   28,    0,
229,19850201,    8,    0,
229,19850202,    0,    0,
229,19850203,    0,    0,
229,19850204,    0,    0,
229,19850205,    0,    0,
229,19850206,    0,    0,
229,19850207,    0,    0,
229,19850208,    0,    0,
229,19850209,    2,    0,
229,19850210,    0,    0,
229,19850211,    0,    0,
229,19850212,    0,    0,
229,19850213,    0,    0,
229,19850214,    0,    0,
229,19850215,    0,    0,
229,19850216,    0,    0,
229,19850217,    0,    0,
229,19850218,    0,    0,
229,19850219,    0,    0,
229,19850220,    0,    0,
229,19850221,    1,    0,
229,19850222,    0,    0,
229,19850223,    0,    0,
229,19850224,   12,    0,
229,19850225,    0,    0,
229,19850226,    0,    0,
229,19850227,    2,    0,
229,19850228,    2,    0,
229,19850301,    0,    0,
229,19850302,   38,    0,
229,19850303,    0,    0,
229,19850304,   53,    0,
229,19850305,   75,    0,
229,19850306,    3,    0,
229,19850307,    2,    0,
229,19850308,    0,    0,
229,19850309,    4,    0,
229,19850310,    0,    0,
229,19850311,   32,    0,
229,19850312,    0,    0,
229,19850313,    0,    0,
229,19850314,   12,    0,
229,19850315,   18,    0,
229,19850316,   15,    0,
229,19850317,    0,    0,
229,19850318,    0,    0,
229,19850319,    0,    0,
229,19850320,    8,    2,
229,19850321,   11,  997,
229,19850322,    8,    0,
229,19850323,   18,    0,
229,19850324,   19,    0,
229,19850325,   12,    0,
229,19850326,   31,    0,
229,19850327,   35,    0,
229,19850328,   16,    0,
229,19850329,    8,    0,
229,19850330,   40,    0,
229,19850331,   40,    0,
229,19850401,  101,    0,
229,19850402,   39,    0,
229,19850403,    2,    0,
229,19850404,    0,    0,
229,19850405,    0,    0,
229,19850406,   17,    0,
229,19850407,   16,    0,
229,19850408,   11,    0,
229,19850409,   13,    0,
229,19850410,    1,    0,
229,19850411,    0,    0,
229,19850412,   70,    0,
229,19850413,   41,    0,
229,19850414,   18,    0,
229,19850415,    3,    0,
229,19850416,   22,    0,
229,19850417,    0,    0,
229,19850418,    2,    0,
229,19850419,    0,    0,
229,19850420,    0,    0,
229,19850421,    0,    0,
229,19850422,    0,    0,
229,19850423,    0,    0,
229,19850424,    0,    0,
229,19850425,    1,    0,
229,19850426,   15,    0,
229,19850427,    7,    0,
229,19850428,   38,    0,
229,19850429,   32,    0,
229,19850430,    0,    0,
229,19850501,    7,    0,
229,19850502,   26,    0,
229,19850503,   11,    0,
229,19850504,    1,    0,
229,19850505,    4,    0,
229,19850506,    0,    0,
229,19850507,    0,    0,
229,19850508,   30,    0,
229,19850509,    0,    0,
229,19850510,    0,    0,
229,19850511,    0,    0,
229,19850512,    0,    0,
229,19850513,  131,    0,
229,19850514,   51,    0,
229,19850515,    2,    0,
229,19850516,    0,    0,
229,19850517,    0,    0,
229,19850518,    0,    0,
229,19850519,    0,    0,
229,19850520,  204,    0,
229,19850521,   10,    0,
229,19850522,   36,    0,
229,19850523,   16,    0,
229,19850524,    0,    0,
229,19850525,    0,    0,
229,19850526,    0,    0,
229,19850527,    0,    0,
229,19850528,    4,    0,
229,19850529,    0,    0,
229,19850530,    0,    0,
229,19850531,    0,    0,
229,19850601,    0,    0,
229,19850602,    0,    0,
229,19850603,    0,    0,
229,19850604,    0,    0,
229,19850605,   22,    0,
229,19850606,    3,    0,
229,19850607,   34,    0,
229,19850608,   41,    0,
229,19850609,   46,    0,
229,19850610,   12,    0,
229,19850611,    2,    0,
229,19850612,  178,    0,
229,19850613,   47,    0,
229,19850614,   79,    0,
229,19850615,    0,    0,
229,19850616,    0,    0,
229,19850617,    9,    0,
229,19850618,    0,    0,
229,19850619,    0,    0,
229,19850620,  203,    0,
229,19850621,   18,    0,
229,19850622,  150,    0,
229,19850623,   42,    0,
229,19850624,   51,    0,
229,19850625,   23,    0,
229,19850626,  139,    0,
229,19850627,    5,    0,
229,19850628,    2,    0,
229,19850629,   27,    0,
229,19850630,   70,    0,
229,19850701,    1,    0,
229,19850702,   21,    0,
229,19850703,    0,    0,
229,19850704,    0,    0,
229,19850705,    0,    0,
229,19850706,    0,    0,
229,19850707,    0,    0,
229,19850708,    0,    0,
229,19850709,    0,    0,
229,19850710,    0,    0,
229,19850711,    0,    0,
229,19850712,    0,    0,
229,19850713,    0,    0,
229,19850714,    0,    0,
229,19850715,   60,    0,
229,19850716,    0,    0,
229,19850717,   13,    0,
229,19850718,    1,    0,
229,19850719,  264,    0,
229,19850720,  235,    0,
229,19850721,    6,    0,
229,19850722,   16,    0,
229,19850723,   38,    0,
229,19850724,    0,    0,
229,19850725,    0,    0,
229,19850726,   32,    0,
229,19850727,   50,    0,
229,19850728,    2,    0,
229,19850729,  162,    0,
229,19850730,  148,    0,
229,19850731,   32,    0,
229,19850801,  156,    0,
229,19850802,    2,    0,
229,19850803,   44,    0,
229,19850804,    1,    0,
229,19850805,   99,    0,
229,19850806,   15,    0,
229,19850807,    1,    0,
229,19850808,   31,    0,
229,19850809,    0,    0,
229,19850810,   69,    0,
229,19850811,   99,    0,
229,19850812,   20,    0,
229,19850813,   17,    0,
229,19850814,    0,    0,
229,19850815,   38,    0,
229,19850816,    1,    0,
229,19850817,   39,    0,
229,19850818,    8,    0,
229,19850819,   97,    0,
229,19850820,   13,    0,
229,19850821,   34,    0,
229,19850822,   97,    0,
229,19850823,    0,    0,
229,19850824,    4,    0,
229,19850825,   95,    0,
229,19850826,   77,    0,
229,19850827,    4,    0,
229,19850828,    0,    0,
229,19850829,    0,    0,
229,19850830,    0,    0,
229,19850831,    0,    0,
229,19850901,    0,    0,
229,19850902,    5,    0,
229,19850903,   20,    0,
229,19850904,   42,    0,
229,19850905,   57,    0,
229,19850906,    1,    0,
229,19850907,    2,    0,
229,19850908,   60,    0,
229,19850909,   14,    0,
229,19850910,    0,    0,
229,19850911,    0,    0,
229,19850912,    0,    0,
229,19850913,    3,    0,
229,19850914,    0,    0,
229,19850915,   46,    0,
229,19850916,    0,    0,
229,19850917,    8,    0,
229,19850918,    3,    0,
229,19850919,    0,    0,
229,19850920,    6,    0,
229,19850921,    0,    0,
229,19850922,   50,    0,
229,19850923,    0,    0,
229,19850924,    0,    0,
229,19850925,    0,    0,
229,19850926,    0,    0,
229,19850927,    0,    0,
229,19850928,    0,    0,
229,19850929,    0,    0,
229,19850930,    1,    0,
229,19851001,    0,    0,
229,19851002,    0,    0,
229,19851003,    0,    0,
229,19851004,    5,    0,
229,19851005,   18,    0,
229,19851006,    0,    0,
229,19851007,    1,    0,
229,19851008,  329,    0,
229,19851009,   52,    0,
229,19851010,    4,    0,
229,19851011,    2,    0,
229,19851012,    0,    0,
229,19851013,    0,    0,
229,19851014,    1,    0,
229,19851015,    5,    0,
229,19851016,    2,    0,
229,19851017,   24,    0,
229,19851018,    2,    0,
229,19851019,    0,    0,
229,19851020,    0,    0,
229,19851021,    0,    0,
229,19851022,    1,    0,
229,19851023,    1,    0,
229,19851024,    0,    0,
229,19851025,    0,    0,
229,19851026,    2,    0,
229,19851027,    0,    0,
229,19851028,    1,    0,
229,19851029,   43,    0,
229,19851030,    0,    0,
229,19851031,    1,    0,
229,19851101,    0,    0,
229,19851102,   86,    0,
229,19851103,   30,    0,
229,19851104,    0,    0,
229,19851105,   36,    0,
229,19851106,   85,    0,
229,19851107,    3,    0,
229,19851108,    0,    0,
229,19851109,   72,    0,
229,19851110,  190,    0,
229,19851111,  199,    0,
229,19851112,  182,    0,
229,19851113,   99,    0,
229,19851114,    4,    0,
229,19851115,    2,    0,
229,19851116,   28,    0,
229,19851117,    0,    0,
229,19851118,    0,    0,
229,19851119,    0,    0,
229,19851120,    0,    0,
229,19851121,    0,    0,
229,19851122,    5,    0,
229,19851123,   23,    0,
229,19851124,    0,    0,
229,19851125,    7,    0,
229,19851126,    0,    0,
229,19851127,   44,    0,
229,19851128,   35,    0,
229,19851129,   11,    0,
229,19851130,    6,    0,
229,19851201,   37,    0,
229,19851202,    0,    0,
229,19851203,   11,    0,
229,19851204,    1,    0,
229,19851205,  123,    0,
229,19851206,   12,    0,
229,19851207,   84,    0,
229,19851208,    0,    0,
229,19851209,   18,    0,
229,19851210,   24,    0,
229,19851211,    2,    0,
229,19851212,    2,    0,
229,19851213,   32,    0,
229,19851214,   40,    0,
229,19851215,    0,    0,
229,19851216,    5,    0,
229,19851217,    0,    0,
229,19851218,   31,    0,
229,19851219,    7,    0,
229,19851220,   10,    0,
229,19851221,    2,    0,
229,19851222,    0,    0,
229,19851223,   13,    0,
229,19851224,    2,    0,
229,19851225,   50,    0,
229,19851226,  158,    0,
229,19851227,  218,    0,
229,19851228,    3,    0,
229,19851229,    0,    0,
229,19851230,   55,    0,
229,19851231,    0,    0,
229,19860101,    0,    4,
229,19860102,  122,   15,
229,19860103,   98,    2,
229,19860104,   25,    2,
229,19860105,   62,  997,
229,19860106,  128,    2,
229,19860107,   22,    2,
229,19860108,    0,    2,
229,19860109,    0,  997,
229,19860110,    0,  997,
229,19860111,   89,  997,
229,19860112,    1,    0,
229,19860113,   33,    0,
229,19860114,   10,    0,
229,19860115,   73,    0,
229,19860116,   13,    0,
229,19860117,    9,    0,
229,19860118,   16,    0,
229,19860119,   82,    0,
229,19860120,   62,    0,
229,19860121,    0,    0,
229,19860122,   21,    0,
229,19860123,  101,    0,
229,19860124,   10,    0,
229,19860125,   21,    0,
229,19860126,   20,    0,
229,19860127,    0,    0,
229,19860128,   32,    0,
229,19860129,    0,    0,
229,19860130,    0,    0,
229,19860131,    0,    0,
229,19860201,    0,    0,
229,19860202,    0,    0,
229,19860203,    7,    0,
229,19860204,    0,    0,
229,19860205,    0,    0,
229,19860206,    0,    0,
229,19860207,    0,    0,
229,19860208,    0,    0,
229,19860209,    0,    0,
229,19860210,    0,    0,
229,19860211,    0,    0,
229,19860212,    0,    0,
229,19860213,    0,    0,
229,19860214,    0,    0,
229,19860215,    0,    0,
229,19860216,    0,    0,
229,19860217,    0,    0,
229,19860218,    0,    0,
229,19860219,    0,    0,
229,19860220,    0,    0,
229,19860221,    0,    0,
229,19860222,    0,    0,
229,19860223,   18,    4,
229,19860224,    0,    2,
229,19860225,    0,    2,
229,19860226,    0,  997,
229,19860227,    0,    0,
229,19860228,    0,    0,
229,19860301,    0,    0,
229,19860302,    0,    0,
229,19860303,    0,    0,
229,19860304,    0,    0,
229,19860305,   82,    0,
229,19860306,   26,    0,
229,19860307,    8,    0,
229,19860308,    1,    0,
229,19860309,    0,    0,
229,19860310,    0,    0,
229,19860311,    0,    0,
229,19860312,    0,    0,
229,19860313,    7,    0,
229,19860314,    0,    0,
229,19860315,    0,    0,
229,19860316,    0,    0,
229,19860317,    4,    0,
229,19860318,    0,    0,
229,19860319,    0,    0,
229,19860320,    0,    0,
229,19860321,   42,    0,
229,19860322,    0,    0,
229,19860323,  122,    0,
229,19860324,   53,    0,
229,19860325,   45,    0,
229,19860326,    0,    0,
229,19860327,   30,    0,
229,19860328,   71,    0,
229,19860329,    8,    0,
229,19860330,   31,    0,
229,19860331,   47,    0,
229,19860401,   12,    0,
229,19860402,    4,    0,
229,19860403,    0,    0,
229,19860404,    0,    0,
229,19860405,    0,    0,
229,19860406,    0,    0,
229,19860407,    3,    0,
229,19860408,    6,    0,
229,19860409,    1,    0,
229,19860410,    0,    0,
229,19860411,    0,    0,
229,19860412,    0,    0,
229,19860413,    0,    0,
229,19860414,   12,    0,
229,19860415,   58,    0,
229,19860416,   23,    0,
229,19860417,   49,    0,
229,19860418,   25,    0,
229,19860419,    0,    0,
229,19860420,    0,    0,
229,19860421,   69,    0,
229,19860422,   13,    0,
229,19860423,    0,    0,
229,19860424,    0,    0,
229,19860425,    9,    0,
229,19860426,    0,    0,
229,19860427,  120,    0,
229,19860428,   77,    0,
229,19860429,    2,    0,
229,19860430,    1,    0,
229,19860501,    0,    0,
229,19860502,    0,    0,
229,19860503,    0,    0,
229,19860504,   36,    0,
229,19860505,   57,    0,
229,19860506,   47,    0,
229,19860507,   39,    0,
229,19860508,    5,    0,
229,19860509,    0,    0,
229,19860510,  106,    0,
229,19860511,    0,    0,
229,19860512,    4,    0,
229,19860513,    0,    0,
229,19860514,    0,    0,
229,19860515,   12,    0,
229,19860516,   31,    0,
229,19860517,    0,    0,
229,19860518,    6,    0,
229,19860519,    0,    0,
229,19860520,    0,    0,
229,19860521,   85,    0,
229,19860522,    8,    0,
229,19860523,    6,    0,
229,19860524,   33,    0,
229,19860525,    0,    0,
229,19860526,    0,    0,
229,19860527,    0,    0,
229,19860528,    0,    0,
229,19860529,    0,    0,
229,19860530,    0,    0,
229,19860531,    0,    0,
229,19860601,    0,    0,
229,19860602,    2,    0,
229,19860603,    0,    0,
229,19860604,   61,    0,
229,19860605,    7,    0,
229,19860606,   32,    0,
229,19860607,  198,    0,
229,19860608,   59,    0,
229,19860609,    0,    0,
229,19860610,    0,    0,
229,19860611,    7,    0,
229,19860612,    0,    0,
229,19860613,    0,    0,
229,19860614,    0,    0,
229,19860615,    0,    0,
229,19860616,    0,    0,
229,19860617,    0,    0,
229,19860618,    0,    0,
229,19860619,    0,    0,
229,19860620,    0,    0,
229,19860621,    0,    0,
229,19860622,    0,    0,
229,19860623,    0,    0,
229,19860624,   50,    0,
229,19860625,    2,    0,
229,19860626,    0,    0,
229,19860627,    0,    0,
229,19860628,    0,    0,
229,19860629,    0,    0,
229,19860630,    0,    0,
229,19860701,    0,    0,
229,19860702,    0,    0,
229,19860703,    0,    0,
229,19860704,    0,    0,
229,19860705,    0,    0,
229,19860706,   63,    0,
229,19860707,   24,    0,
229,19860708,    0,    0,
229,19860709,    0,    0,
229,19860710,    0,    0,
229,19860711,    0,    0,
229,19860712,    0,    0,
229,19860713,    0,    0,
229,19860714,    0,    0,
229,19860715,    0,    0,
229,19860716,    0,    0,
229,19860717,    0,    0,
229,19860718,    0,    0,
229,19860719,    0,    0,
229,19860720,    0,    0,
229,19860721,    5,    0,
229,19860722,  148,    0,
229,19860723,    1,    0,
229,19860724,  107,    0,
229,19860725,   30,    0,
229,19860726,   18,    0,
229,19860727,    3,    0,
229,19860728,    0,    0,
229,19860729,   25,    0,
229,19860730,    0,    0,
229,19860731,    0,    0,
229,19860801,    0,    0,
229,19860802,    0,    0,
229,19860803,    0,    0,
229,19860804,   62,    0,
229,19860805,    0,    0,
229,19860806,   10,    0,
229,19860807,    0,    0,
229,19860808,    0,    0,
229,19860809,    0,    0,
229,19860810,    0,    0,
229,19860811,    0,    0,
229,19860812,   15,    0,
229,19860813,    0,    0,
229,19860814,    0,    0,
229,19860815,    0,    0,
229,19860816,    0,    0,
229,19860817,    0,    0,
229,19860818,    0,    0,
229,19860819,    9,    0,
229,19860820,   28,    0,
229,19860821,    6,    0,
229,19860822,   67,    0,
229,19860823,   32,    0,
229,19860824,   19,    0,
229,19860825,   18,    0,
229,19860826,  258,    0,
229,19860827,   82,    0,
229,19860828,    8,    0,
229,19860829,   93,    0,
229,19860830,   41,    0,
229,19860831,   27,    0,
229,19860901,    0,    0,
229,19860902,    3,    0,
229,19860903,   52,    0,
229,19860904,   93,    0,
229,19860905,    0,    0,
229,19860906,    0,    0,
229,19860907,   17,    0,
229,19860908,    0,    0,
229,19860909,    3,    0,
229,19860910,    0,    0,
229,19860911,    0,    0,
229,19860912,    0,    0,
229,19860913,    0,    0,
229,19860914,  104,    0,
229,19860915,    1,    0,
229,19860916,  125,    0,
229,19860917,    0,    0,
229,19860918,    0,    0,
229,19860919,    0,    0,
229,19860920,    0,    0,
229,19860921,    0,    0,
229,19860922,    0,    0,
229,19860923,    0,    0,
229,19860924,    0,    0,
229,19860925,    0,    0,
229,19860926,    0,    0,
229,19860927,    0,    0,
229,19860928,    0,    0,
229,19860929,    2,    0,
229,19860930,    0,    0,
229,19861001,    1,    0,
229,19861002,    0,    0,
229,19861003,    0,    0,
229,19861004,    0,    0,
229,19861005,    0,    0,
229,19861006,    0,    0,
229,19861007,    0,    0,
229,19861008,   14,    0,
229,19861009,    1,    0,
229,19861010,    0,    0,
229,19861011,   15,    0,
229,19861012,    2,    0,
229,19861013,    2,    0,
229,19861014,    1,    0,
229,19861015,    0,    0,
229,19861016,    0,    0,
229,19861017,    0,    0,
229,19861018,    3,    0,
229,19861019,  143,    0,
229,19861020,  105,    0,
229,19861021,  220,    0,
229,19861022,  303,    0,
229,19861023,   76,    0,
229,19861024,   10,    0,
229,19861025,   33,    0,
229,19861026,   51,    0,
229,19861027,    0,    0,
229,19861028,   75,    0,
229,19861029,  111,    0,
229,19861030,    0,    0,
229,19861031,   25,    0,
229,19861101,   30,    0,
229,19861102,   32,    0,
229,19861103,    2,    0,
229,19861104,   24,    0,
229,19861105,    0,    0,
229,19861106,   14,    0,
229,19861107,    0,    0,
229,19861108,    2,    0,
229,19861109,   78,    0,
229,19861110,    0,    0,
229,19861111,    5,    0,
229,19861112,   14,    0,
229,19861113,    0,    0,
229,19861114,    7,    0,
229,19861115,    4,    0,
229,19861116,   18,    0,
229,19861117,   22,    0,
229,19861118,   17,    0,
229,19861119,   77,    0,
229,19861120,  156,    0,
229,19861121,  165,    0,
229,19861122,   40,    0,
229,19861123,    2,    0,
229,19861124,   61,    0,
229,19861125,    9,    0,
229,19861126,    7,    0,
229,19861127,   18,    0,
229,19861128,    3,    0,
229,19861129,    3,    0,
229,19861130,    0,    0,
229,19861201,    4,    0,
229,19861202,    3,    0,
229,19861203,    4,    0,
229,19861204,    0,    0,
229,19861205,    0,    0,
229,19861206,   51,    0,
229,19861207,    0,    0,
229,19861208,    2,    0,
229,19861209,    0,    0,
229,19861210,    2,    0,
229,19861211,   32,    0,
229,19861212,   17,    0,
229,19861213,    5,    0,
229,19861214,   57,    0,
229,19861215,   74,    0,
229,19861216,  136,    0,
229,19861217,   11,    0,
229,19861218,   48,    0,
229,19861219,   24,    0,
229,19861220,   68,    0,
229,19861221,   15,    0,
229,19861222,   37,    0,
229,19861223,   43,    0,
229,19861224,    0,    0,
229,19861225,   45,    0,
229,19861226,   96,    0,
229,19861227,    5,    0,
229,19861228,    0,    0,
229,19861229,   34,    0,
229,19861230,  158,    0,
229,19861231,  161,    0,
229,19870101,    7,    0,
229,19870102,   83,    0,
229,19870103,    0,    0,
229,19870104,    8,    0,
229,19870105,   75,    0,
229,19870106,   54,    0,
229,19870107,  219,    4,
229,19870108,   28,    8,
229,19870109,   13,  997,
229,19870110,    0,    0,
229,19870111,    0,  997,
229,19870112,    0,    0,
229,19870113,    4,  997,
229,19870114,    0,  997,
229,19870115,    0,  997,
229,19870116,    0,    0,
229,19870117,    0,    0,
229,19870118,    0,    0,
229,19870119,    0,    0,
229,19870120,    0,    0,
229,19870121,    0,    0,
229,19870122,   18,    0,
229,19870123,   15,    0,
229,19870124,    5,    0,
229,19870125,    2,    0,
229,19870126,    7,    0,
229,19870127,    3,    0,
229,19870128,    1,    0,
229,19870129,    1,    0,
229,19870130,    0,    0,
229,19870131,    0,    0,
229,19870201,    0,    0,
229,19870202,    0,    0,
229,19870203,    5,    0,
229,19870204,    4,    0,
229,19870205,    0,    0,
229,19870206,    6,    0,
229,19870207,   16,    0,
229,19870208,   12,    0,
229,19870209,   32,    0,
229,19870210,   58,    0,
229,19870211,    1,    0,
229,19870212,   28,    0,
229,19870213,   17,    0,
229,19870214,    5,    0,
229,19870215,    9,    0,
229,19870216,    1,    0,
229,19870217,    0,    0,
229,19870218,    0,    0,
229,19870219,    0,    0,
229,19870220,    0,    0,
229,19870221,    0,    0,
229,19870222,    0,    0,
229,19870223,   12,    0,
229,19870224,    0,    0,
229,19870225,    0,    0,
229,19870226,    0,    0,
229,19870227,   67,    0,
229,19870228,   11,    0,
229,19870301,    3,    0,
229,19870302,  177,    0,
229,19870303,   75,    2,
229,19870304,    0,    2,
229,19870305,    0,    2,
229,19870306,    0,    2,
229,19870307,    0,  997,
229,19870308,    0,  997,
229,19870309,    0,  997,
229,19870310,    0,    0,
229,19870311,    0,    0,
229,19870312,    0,    0,
229,19870313,    0,    0,
229,19870314,    0,    0,
229,19870315,    0,    0,
229,19870316,    8,    0,
229,19870317,   73,    0,
229,19870318,   22,    0,
229,19870319,    0,    0,
229,19870320,    2,    0,
229,19870321,   16,    0,
229,19870322,  110,    0,
229,19870323,   10,    0,
229,19870324,   54,    0,
229,19870325,   17,    0,
229,19870326,   23,    0,
229,19870327,    1,    0,
229,19870328,   18,    0,
229,19870329,   20,    0,
229,19870330,    8,    0,
229,19870331,    9,    0,
229,19870401,    0,    0,
229,19870402,    0,    0,
229,19870403,    0,    0,
229,19870404,    0,    0,
229,19870405,    5,    0,
229,19870406,    0,    0,
229,19870407,    0,    0,
229,19870408,   23,    0,
229,19870409,    0,    0,
229,19870410,   17,    0,
229,19870411,   48,    0,
229,19870412,   81,    0,
229,19870413,    3,    0,
229,19870414,    8,    0,
229,19870415,    2,    0,
229,19870416,    0,    0,
229,19870417,    0,    0,
229,19870418,    0,    0,
229,19870419,    0,    0,
229,19870420,    0,    0,
229,19870421,   43,    0,
229,19870422,    0,    0,
229,19870423,    0,    0,
229,19870424,    0,    0,
229,19870425,    0,    0,
229,19870426,    0,    0,
229,19870427,    0,    0,
229,19870428,    0,    0,
229,19870429,    0,    0,
229,19870430,    8,    0,
229,19870501,    3,    0,
229,19870502,    2,    0,
229,19870503,   35,    0,
229,19870504,   20,    0,
229,19870505,    0,    0,
229,19870506,    0,    0,
229,19870507,    0,    0,
229,19870508,    0,    0,
229,19870509,    0,    0,
229,19870510,    0,    0,
229,19870511,    0,    0,
229,19870512,   90,    0,
229,19870513,   48,    0,
229,19870514,    3,    0,
229,19870515,   75,    0,
229,19870516,   69,    0,
229,19870517,    7,    0,
229,19870518,   12,    0,
229,19870519,    2,    0,
229,19870520,    4,    0,
229,19870521,   56,    0,
229,19870522,   17,    0,
229,19870523,   31,    0,
229,19870524,    0,    0,
229,19870525,    0,    0,
229,19870526,    0,    0,
229,19870527,    0,    0,
229,19870528,    0,    0,
229,19870529,  145,    0,
229,19870530,   13,    0,
229,19870531,    6,    0,
229,19870601,    0,    0,
229,19870602,   12,    0,
229,19870603,   50,    0,
229,19870604,    2,    0,
229,19870605,    0,    0,
229,19870606,   22,    0,
229,19870607,   20,    0,
229,19870608,  215,    0,
229,19870609,   80,    0,
229,19870610,  164,    0,
229,19870611,   35,    0,
229,19870612,    0,    0,
229,19870613,    0,    0,
229,19870614,   31,    0,
229,19870615,    0,    0,
229,19870616,    0,    0,
229,19870617,    0,    0,
229,19870618,    0,    0,
229,19870619,   18,    0,
229,19870620,   37,    0,
229,19870621,    0,    0,
229,19870622,   47,    0,
229,19870623,   32,    0,
229,19870624,   20,    0,
229,19870625,    0,    0,
229,19870626,   91,    0,
