DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
438,19610822,   67,    0,
438,19610823,    0,    0,
438,19610824,    0,    0,
438,19610825,   53,    0,
438,19610826,    0,    0,
438,19610827,    0,    0,
438,19610828,    0,    0,
438,19610829,    0,    0,
438,19610830,    0,    0,
438,19610831,    0,    0,
438,19610901,    3,    0,
438,19610902,    0,    0,
438,19610903,    0,    0,
438,19610904,    3,    0,
438,19610905,   82,    0,
438,19610906,   18,    0,
438,19610907,  226,    0,
438,19610908,  115,    0,
438,19610909,    0,    0,
438,19610910,    4,    0,
438,19610911,    6,    0,
438,19610912,   15,    0,
438,19610913,    0,    0,
438,19610914,  143,    0,
438,19610915,   68,    0,
438,19610916,    0,    0,
438,19610917,    0,    0,
438,19610918,    0,    0,
438,19610919,    0,    0,
438,19610920,    0,    0,
438,19610921,    1,    0,
438,19610922,    1,    0,
438,19610923,    0,    0,
438,19610924,    2,    0,
438,19610925,    1,    0,
438,19610926,    0,    0,
438,19610927,    1,    0,
438,19610928,    1,    0,
438,19610929,  317,    0,
438,19610930,    7,    0,
438,19611001,   60,    0,
438,19611002,    0,    0,
438,19611003,   25,    0,
438,19611004,    7,    0,
438,19611005,    0,    0,
438,19611006,    0,    0,
438,19611007,    0,    0,
438,19611008,    3,    0,
438,19611009,   65,    0,
438,19611010,    0,    0,
438,19611011,    0,    0,
438,19611012,    0,    0,
438,19611013,    0,    0,
438,19611014,    0,    0,
438,19611015,    0,    0,
438,19611016,    1,    0,
438,19611017,   43,    0,
438,19611018,  377,    0,
438,19611019,  254,    0,
438,19611020,   25,    0,
438,19611021,    3,    0,
438,19611022,    0,    0,
438,19611023,   88,    0,
438,19611024,   21,    0,
438,19611025,  328,    0,
438,19611026,    2,    0,
438,19611027,  156,    0,
438,19611028,    0,    0,
438,19611029,    3,    0,
438,19611030,  157,    0,
438,19611031,    2,    0,
438,19611101,   65,    0,
438,19611102,    1,    0,
438,19611103,   64,    0,
438,19611104,   60,    0,
438,19611105,   75,    0,
438,19611106,    5,    0,
438,19611107,    0,    0,
438,19611108,    9,    0,
438,19611109,   51,    0,
438,19611110,   10,    0,
438,19611111,   26,    0,
438,19611112,    0,    0,
438,19611113,    0,    0,
438,19611114,    0,    0,
438,19611115,    0,    0,
438,19611116,    0,    0,
438,19611117,   11,    0,
438,19611118,    2,    0,
438,19611119,    0,    0,
438,19611120,    0,    0,
438,19611121,    0,    0,
438,19611122,    0,    0,
438,19611123,    0,    0,
438,19611124,   10,    0,
438,19611125,    0,    0,
438,19611126,    1,    0,
438,19611127,   11,    0,
438,19611128,  122,    0,
438,19611129,   13,    0,
438,19611130,   26,    0,
438,19611201,  208,    0,
438,19611202,  253,    0,
438,19611203,    4,    0,
438,19611204,   11,    0,
438,19611205,  148,    0,
438,19611206,   22,    0,
438,19611207,   35,    0,
438,19611208,   22,    0,
438,19611209,   11,    0,
438,19611210,   52,    0,
438,19611211,   97,    0,
438,19611212,  170,    0,
438,19611213,    4,    0,
438,19611214,   95,    0,
438,19611215,    1,    0,
438,19611216,    0,    0,
438,19611217,    0,    0,
438,19611218,    0,    0,
438,19611219,    0,    0,
438,19611220,    7,    0,
438,19611221,    1,    0,
438,19611222,   19,    0,
438,19611223,    0,    0,
438,19611224,    0,    0,
438,19611225,    0,    0,
438,19611226,    0,    0,
438,19611227,    0,    0,
438,19611228,    0,    0,
438,19611229,    0,    0,
438,19611230,   35,    0,
438,19611231,   24,    0,
438,19620101,  214,    0,
438,19620102,    0,    0,
438,19620103,    0,    0,
438,19620104,    5,    0,
438,19620105,    0,    0,
438,19620106,   11,    0,
438,19620107,   26,    0,
438,19620108,    3,    0,
438,19620109,    5,    0,
438,19620110,   21,    0,
438,19620111,   65,    0,
438,19620112,    6,    0,
438,19620113,   32,    0,
438,19620114,   40,    0,
438,19620115,    1,    0,
438,19620116,    7,    0,
438,19620117,   26,    0,
438,19620118,    0,    0,
438,19620119,    0,    0,
438,19620120,   85,    0,
438,19620121,   87,    0,
438,19620122,  189,    0,
438,19620123,    1,    0,
438,19620124,   16,    0,
438,19620125,   11,    0,
438,19620126,    1,    0,
438,19620127,   12,    0,
438,19620128,    1,    0,
438,19620129,    2,    0,
438,19620130,    0,    0,
438,19620131,    0,    0,
438,19620201,    0,    2,
438,19620202,   26,    2,
438,19620203,    4,  997,
438,19620204,   15,    0,
438,19620205,  104,    0,
438,19620206,    0,    0,
438,19620207,    0,    0,
438,19620208,   16,    0,
438,19620209,    3,    0,
438,19620210,    0,    0,
438,19620211,    9,    0,
438,19620212,   23,    0,
438,19620213,   74,    0,
438,19620214,   30,  997,
438,19620215,   10,  997,
438,19620216,   78,    0,
438,19620217,   24,    0,
438,19620218,    3,    0,
438,19620219,    0,    0,
438,19620220,    0,    0,
438,19620221,    0,    0,
438,19620222,    0,    0,
438,19620223,    0,    0,
438,19620224,    0,    0,
438,19620225,    0,    0,
438,19620226,    0,    0,
438,19620227,    0,    0,
438,19620228,    0,    0,
438,19620301,    0,    0,
438,19620302,    0,  997,
438,19620303,   66,    8,
438,19620304,   65,    8,
438,19620305,    0,    4,
438,19620306,    0,    4,
438,19620307,    6,    2,
438,19620308,    0,  997,
438,19620309,    7,  997,
438,19620310,   22,    0,
438,19620311,   55,    0,
438,19620312,    5,    0,
438,19620313,   20,    2,
438,19620314,   37,    2,
438,19620315,   43,    2,
438,19620316,    3,  997,
438,19620317,    0,  997,
438,19620318,   21,  997,
438,19620319,    1,    0,
438,19620320,    0,    0,
438,19620321,    5,    0,
438,19620322,    0,    0,
438,19620323,    5,    0,
438,19620324,    0,    0,
438,19620325,    0,    0,
438,19620326,    2,    0,
438,19620327,   16,    0,
438,19620328,   15,    0,
438,19620329,    2,    0,
438,19620330,   75,    0,
438,19620331,   38,    0,
438,19620401,    3,    0,
438,19620402,    1,    0,
438,19620403,   29,    0,
438,19620404,  114,    0,
438,19620405,   70,    0,
438,19620406,   30,    0,
438,19620407,   28,    0,
438,19620408,  152,    0,
438,19620409,   19,    0,
438,19620410,   20,    0,
438,19620411,   19,    0,
438,19620412,   10,    0,
438,19620413,    0,    0,
438,19620414,    4,    0,
438,19620415,    0,    0,
438,19620416,    0,    0,
438,19620417,  135,    0,
438,19620418,    0,    0,
438,19620419,   35,    0,
438,19620420,    0,    0,
438,19620421,   17,    0,
438,19620422,   25,    0,
438,19620423,    0,    0,
438,19620424,    0,    0,
438,19620425,    0,    0,
438,19620426,    0,    0,
438,19620427,    0,    0,
438,19620428,    0,    0,
438,19620429,    0,    0,
438,19620430,    1,    0,
438,19620501,    0,    0,
438,19620502,    1,    0,
438,19620503,    0,    0,
438,19620504,    0,    0,
438,19620505,    0,    0,
438,19620506,    5,    0,
438,19620507,   57,    0,
438,19620508,    0,    0,
438,19620509,    0,    0,
438,19620510,   14,    0,
438,19620511,    0,    0,
438,19620512,    0,    0,
438,19620513,   22,    0,
438,19620514,    1,    0,
438,19620515,   62,    0,
438,19620516,    1,    0,
438,19620517,   36,    0,
438,19620518,    0,    0,
438,19620519,    0,    0,
438,19620520,   20,    0,
438,19620521,    2,    0,
438,19620522,   55,    0,
438,19620523,    9,    0,
438,19620524,    3,    0,
438,19620525,   43,    0,
438,19620526,   21,    0,
438,19620527,   30,    0,
438,19620528,  153,    0,
438,19620529,   76,    0,
438,19620530,    0,    0,
438,19620531,    0,    0,
438,19620601,    0,    0,
438,19620602,    7,    0,
438,19620603,    0,    0,
438,19620604,    0,    0,
438,19620605,    0,    0,
438,19620606,    0,    0,
438,19620607,    0,    0,
438,19620608,    0,    0,
438,19620609,    0,    0,
438,19620610,    0,    0,
438,19620611,    7,    0,
438,19620612,    0,    0,
438,19620613,    0,    0,
438,19620614,    0,    0,
438,19620615,    0,    0,
438,19620616,    1,    0,
438,19620617,    0,    0,
438,19620618,    0,    0,
438,19620619,    3,    0,
438,19620620,    1,    0,
438,19620621,   56,    0,
438,19620622,    0,    0,
438,19620623,    0,    0,
438,19620624,    0,    0,
438,19620625,    0,    0,
438,19620626,   59,    0,
438,19620627,   27,    0,
438,19620628,    1,    0,
438,19620629,    0,    0,
438,19620630,    0,    0,
438,19620701,    1,    0,
438,19620702,    0,    0,
438,19620703,    5,    0,
438,19620704,   26,    0,
438,19620705,   42,    0,
438,19620706,   13,    0,
438,19620707,    0,    0,
438,19620708,    0,    0,
438,19620709,    0,    0,
438,19620710,    0,    0,
438,19620711,  107,    0,
438,19620712,   39,    0,
438,19620713,    0,    0,
438,19620714,    0,    0,
438,19620715,   78,    0,
438,19620716,   45,    0,
438,19620717,    0,    0,
438,19620718,    0,    0,
438,19620719,    0,    0,
438,19620720,   16,    0,
438,19620721,   76,    0,
438,19620722,    0,    0,
438,19620723,   23,    0,
438,19620724,    0,    0,
438,19620725,    0,    0,
438,19620726,   27,    0,
438,19620727,  380,    0,
438,19620728,    1,    0,
438,19620729,    0,    0,
438,19620730,    0,    0,
438,19620731,    4,    0,
438,19620801,    0,    0,
438,19620802,    2,    0,
438,19620803,    0,    0,
438,19620804,   45,    0,
438,19620805,    0,    0,
438,19620806,    0,    0,
438,19620807,  239,    0,
438,19620808,  160,    0,
438,19620809,    3,    0,
438,19620810,   56,    0,
438,19620811,    0,    0,
438,19620812,   11,    0,
438,19620813,   15,    0,
438,19620814,    0,    0,
438,19620815,   21,    0,
438,19620816,    6,    0,
438,19620817,   24,    0,
438,19620818,   46,    0,
438,19620819,    0,    0,
438,19620820,    0,    0,
438,19620821,   75,    0,
438,19620822,    0,    0,
438,19620823,   22,    0,
438,19620824,  139,    0,
438,19620825,    4,    0,
438,19620826,    0,    0,
438,19620827,    3,    0,
438,19620828,   17,    0,
438,19620829,   16,    0,
438,19620830,    0,    0,
438,19620831,    0,    0,
438,19620901,    0,    0,
438,19620902,    0,    0,
438,19620903,    0,    0,
438,19620904,    0,    0,
438,19620905,  322,    0,
438,19620906,    4,    0,
438,19620907,  253,    0,
438,19620908,    0,    0,
438,19620909,   26,    0,
438,19620910,    0,    0,
438,19620911,    8,    0,
438,19620912,   77,    0,
438,19620913,    6,    0,
438,19620914,    0,    0,
438,19620915,    1,    0,
438,19620916,    1,    0,
438,19620917,   36,    0,
438,19620918,  135,    0,
438,19620919,  195,    0,
438,19620920,    8,    0,
438,19620921,    3,    0,
438,19620922,   37,    0,
438,19620923,    0,    0,
438,19620924,    0,    0,
438,19620925,    0,    0,
438,19620926,    0,    0,
438,19620927,   11,    0,
438,19620928,    0,    0,
438,19620929,    1,    0,
438,19620930,    0,    0,
438,19621001,   12,    0,
438,19621002,    0,    0,
438,19621003,  114,    0,
438,19621004,   27,    0,
438,19621005,    3,    0,
438,19621006,    0,    0,
438,19621007,    2,    0,
438,19621008,    0,    0,
438,19621009,    0,    0,
438,19621010,    2,    0,
438,19621011,    0,    0,
438,19621012,    0,    0,
438,19621013,    0,    0,
438,19621014,    0,    0,
438,19621015,    2,    0,
438,19621016,    0,    0,
438,19621017,    0,    0,
438,19621018,    1,    0,
438,19621019,    0,    0,
438,19621020,    0,    0,
438,19621021,    0,    0,
438,19621022,    2,    0,
438,19621023,    2,    0,
438,19621024,    0,    0,
438,19621025,    0,    0,
438,19621026,   40,    0,
438,19621027,  213,    0,
438,19621028,   63,    0,
438,19621029,  134,    0,
438,19621030,   37,    0,
438,19621031,   86,    0,
438,19621101,   43,    0,
438,19621102,   42,    0,
438,19621103,   11,    0,
438,19621104,   63,    0,
438,19621105,   17,    0,
438,19621106,    0,    0,
438,19621107,   10,    0,
438,19621108,    0,    0,
438,19621109,    0,    0,
438,19621110,   11,    0,
438,19621111,    0,    0,
438,19621112,    0,    0,
438,19621113,    3,    0,
438,19621114,    0,    0,
438,19621115,   37,    0,
438,19621116,   86,    0,
438,19621117,   27,    0,
438,19621118,    4,    0,
438,19621119,    0,    0,
438,19621120,   40,    0,
438,19621121,    6,    0,
438,19621122,    0,    0,
438,19621123,   15,  997,
438,19621124,   18,    0,
438,19621125,    0,    0,
438,19621126,    2,    0,
438,19621127,    0,    0,
438,19621128,    9,    0,
438,19621129,    0,    0,
438,19621130,    4,    0,
438,19621201,    0,    0,
438,19621202,    0,    0,
438,19621203,    0,    0,
438,19621204,    0,    0,
438,19621205,   10,    0,
438,19621206,    3,    0,
438,19621207,    0,    0,
438,19621208,    3,    0,
438,19621209,   74,    0,
438,19621210,   60,    0,
438,19621211,   32,    0,
438,19621212,  104,    0,
438,19621213,   45,    0,
438,19621214,   24,    0,
438,19621215,  136,    0,
438,19621216,  164,    0,
438,19621217,   46,    0,
438,19621218,   12,    0,
438,19621219,   63,    0,
438,19621220,   86,    0,
438,19621221,   23,    0,
438,19621222,    8,    0,
438,19621223,    0,    0,
438,19621224,    0,    0,
438,19621225,    0,    0,
438,19621226,    0,    0,
438,19621227,   14,    2,
438,19621228,    1,    2,
438,19621229,    0,    2,
438,19621230,    0,    2,
438,19621231,   11,  999,
438,19630101,    0,  999,
438,19630102,    0,  999,
438,19630103,    0,  999,
438,19630104,   47,  999,
438,19630105,   64,    2,
438,19630106,    0,    2,
438,19630107,    0,    2,
438,19630108,    0,    2,
438,19630109,    0,    2,
438,19630110,    0,    2,
438,19630111,    0,    2,
438,19630112,    0,    2,
438,19630113,    1,    2,
438,19630114,   16,    2,
438,19630115,    4,    2,
438,19630116,   26,    2,
438,19630117,    0,    2,
438,19630118,    0,    2,
438,19630119,    0,    2,
438,19630120,    0,    2,
438,19630121,    0,    2,
438,19630122,    0,    2,
438,19630123,    0,    2,
438,19630124,    0,    2,
438,19630125,    0,    2,
438,19630126,    0,    2,
438,19630127,    3,    2,
438,19630128,   18,    2,
438,19630129,    0,    2,
438,19630130,    1,    2,
438,19630131,    0,    2,
438,19630201,   11,    2,
438,19630202,    0,    2,
438,19630203,    1,    2,
438,19630204,    1,    2,
438,19630205,    0,    2,
438,19630206,    0,    2,
438,19630207,    0,    2,
438,19630208,    9,    2,
438,19630209,    1,  997,
438,19630210,    1,  997,
438,19630211,    0,  997,
438,19630212,   52,    8,
438,19630213,   29,    8,
438,19630214,    1,    8,
438,19630215,    0,    8,
438,19630216,    0,    8,
438,19630217,    0,    8,
438,19630218,    3,    8,
438,19630219,    1,    8,
438,19630220,    0,    8,
438,19630221,    0,    8,
438,19630222,    0,    8,
438,19630223,    0,    8,
438,19630224,    0,    8,
438,19630225,    0,    4,
438,19630226,    0,    4,
438,19630227,    0,    4,
438,19630228,    0,    4,
438,19630301,    0,    2,
438,19630302,    0,    2,
438,19630303,    0,    2,
438,19630304,    0,    2,
438,19630305,    0,    2,
438,19630306,    0,  997,
438,19630307,    0,  997,
438,19630308,    0,  997,
438,19630309,    6,    0,
438,19630310,   55,    0,
438,19630311,    0,    0,
438,19630312,  143,    0,
438,19630313,   32,    0,
438,19630314,  134,    0,
438,19630315,   11,    0,
438,19630316,    9,    0,
438,19630317,   61,    0,
438,19630318,   26,    0,
438,19630319,   37,    0,
438,19630320,    0,    0,
438,19630321,    0,    0,
438,19630322,    0,    0,
438,19630323,    9,    0,
438,19630324,    0,    0,
438,19630325,    5,    0,
438,19630326,    3,    0,
438,19630327,    1,    0,
438,19630328,   27,    0,
438,19630329,    0,    0,
438,19630330,   57,    0,
438,19630331,   10,    0,
438,19630401,    3,    0,
438,19630402,    0,    0,
438,19630403,    6,    0,
438,19630404,   17,    0,
438,19630405,    3,    0,
438,19630406,    1,    0,
438,19630407,    0,    0,
438,19630408,    0,    0,
438,19630409,    0,    0,
438,19630410,   24,    0,
438,19630411,    6,    0,
438,19630412,    0,    0,
438,19630413,    0,    0,
438,19630414,    0,    0,
438,19630415,   33,    0,
438,19630416,   90,    0,
438,19630417,   87,    0,
438,19630418,   21,    0,
438,19630419,   21,    0,
438,19630420,    0,    0,
438,19630421,   23,    0,
438,19630422,    0,    0,
438,19630423,    0,    0,
438,19630424,    0,    0,
438,19630425,    0,    0,
438,19630426,    0,    0,
438,19630427,    0,    0,
438,19630428,   30,    0,
438,19630429,    3,    0,
438,19630430,   85,    0,
438,19630501,   13,    0,
438,19630502,  136,    0,
438,19630503,    8,    0,
438,19630504,   60,    0,
438,19630505,    0,    0,
438,19630506,    3,    0,
438,19630507,    0,    0,
438,19630508,    0,    0,
438,19630509,    0,    0,
438,19630510,   10,    0,
438,19630511,   99,    0,
438,19630512,   60,    0,
438,19630513,    8,    0,
438,19630514,  135,    0,
438,19630515,   43,    0,
438,19630516,    1,    0,
438,19630517,    0,    0,
438,19630518,    2,    0,
438,19630519,    3,    0,
438,19630520,    5,    0,
438,19630521,   37,    0,
438,19630522,   70,    0,
438,19630523,   57,    0,
438,19630524,   36,    0,
438,19630525,    0,    0,
438,19630526,    0,    0,
438,19630527,    0,    0,
438,19630528,    0,    0,
438,19630529,    0,    0,
438,19630530,    0,    0,
438,19630531,    0,    0,
438,19630601,    0,    0,
438,19630602,    0,    0,
438,19630603,    0,    0,
438,19630604,    0,    0,
438,19630605,    0,    0,
438,19630606,    0,    0,
438,19630607,   29,    0,
438,19630608,    0,    0,
438,19630609,    0,    0,
438,19630610,    0,    0,
438,19630611,    0,    0,
438,19630612,    0,    0,
438,19630613,    0,    0,
438,19630614,  173,    0,
438,19630615,   30,    0,
438,19630616,    0,    0,
438,19630617,   28,    0,
438,19630618,   77,    0,
438,19630619,  135,    0,
438,19630620,   47,    0,
438,19630621,   50,    0,
438,19630622,   25,    0,
438,19630623,    2,    0,
438,19630624,    0,    0,
438,19630625,    0,    0,
438,19630626,   69,    0,
438,19630627,    0,    0,
438,19630628,   43,    0,
438,19630629,   12,    0,
438,19630630,   39,    0,
438,19630701,   24,    0,
438,19630702,   40,    0,
438,19630703,    2,    0,
438,19630704,    0,    0,
438,19630705,  158,    0,
438,19630706,    0,    0,
438,19630707,  118,    0,
438,19630708,    1,    0,
438,19630709,    0,    0,
438,19630710,    2,    0,
438,19630711,   23,    0,
438,19630712,    5,    0,
438,19630713,    0,    0,
438,19630714,   36,    0,
438,19630715,    0,    0,
438,19630716,   93,    0,
438,19630717,    0,    0,
438,19630718,    0,    0,
438,19630719,    0,    0,
438,19630720,   17,    0,
438,19630721,    0,    0,
438,19630722,    0,    0,
438,19630723,    0,    0,
438,19630724,  163,    0,
438,19630725,   33,    0,
438,19630726,    4,    0,
438,19630727,    0,    0,
438,19630728,    0,    0,
438,19630729,    0,    0,
438,19630730,    0,    0,
438,19630731,    0,    0,
438,19630801,    0,    0,
438,19630802,    0,    0,
438,19630803,    0,    0,
438,19630804,  146,    0,
438,19630805,   12,    0,
438,19630806,    2,    0,
438,19630807,    0,    0,
438,19630808,    3,    0,
438,19630809,    7,    0,
438,19630810,   37,    0,
438,19630811,   30,    0,
438,19630812,   37,    0,
438,19630813,    3,    0,
438,19630814,    2,    0,
438,19630815,   42,    0,
438,19630816,   37,    0,
438,19630817,   30,    0,
438,19630818,    2,    0,
438,19630819,  131,    0,
438,19630820,    6,    0,
438,19630821,  181,    0,
438,19630822,  116,    0,
438,19630823,   17,    0,
438,19630824,    0,    0,
438,19630825,   70,    0,
438,19630826,  113,    0,
438,19630827,    0,    0,
438,19630828,   20,    0,
438,19630829,   73,    0,
438,19630830,   59,    0,
438,19630831,   24,    0,
438,19630901,  151,    0,
438,19630902,    0,    0,
438,19630903,   15,    0,
438,19630904,  130,    0,
438,19630905,  111,    0,
438,19630906,  109,    0,
438,19630907,   11,    0,
438,19630908,    0,    0,
438,19630909,    3,    0,
438,19630910,    1,    0,
438,19630911,    0,    0,
438,19630912,    0,    0,
438,19630913,    0,    0,
438,19630914,    1,    0,
438,19630915,    0,    0,
438,19630916,    0,    0,
438,19630917,    0,    0,
438,19630918,    1,    0,
438,19630919,    0,    0,
438,19630920,    0,    0,
438,19630921,    0,    0,
438,19630922,    0,    0,
438,19630923,    0,    0,
438,19630924,    8,    0,
438,19630925,   48,    0,
438,19630926,   78,    0,
438,19630927,   48,    0,
438,19630928,   25,    0,
438,19630929,   40,    0,
438,19630930,   38,    0,
438,19631001,   43,    0,
438,19631002,  167,    0,
438,19631003,   22,    0,
438,19631004,   92,    0,
438,19631005,   91,    0,
438,19631006,   87,    0,
438,19631007,   75,    0,
438,19631008,    0,    0,
438,19631009,   18,    0,
438,19631010,    0,    0,
438,19631011,    0,    0,
438,19631012,    0,    0,
438,19631013,    0,    0,
438,19631014,   10,    0,
438,19631015,    6,    0,
438,19631016,    0,    0,
438,19631017,   21,    0,
438,19631018,    0,    0,
438,19631019,    1,    0,
438,19631020,    0,    0,
438,19631021,   44,    0,
438,19631022,   30,    0,
438,19631023,    1,    0,
438,19631024,    0,    0,
438,19631025,    0,    0,
438,19631026,    1,    0,
438,19631027,    1,    0,
438,19631028,    0,    0,
438,19631029,    0,    0,
438,19631030,    0,    0,
438,19631031,    0,    0,
438,19631101,    8,    0,
438,19631102,   30,    0,
438,19631103,    1,    0,
438,19631104,    2,    0,
438,19631105,    1,    0,
438,19631106,    1,    0,
438,19631107,    2,    0,
438,19631108,  151,    0,
438,19631109,   30,    0,
438,19631110,   15,    0,
438,19631111,   61,    0,
438,19631112,   80,    0,
438,19631113,    0,    0,
438,19631114,   44,    0,
438,19631115,    0,    0,
438,19631116,   94,    0,
438,19631117,   70,    0,
438,19631118,  138,    0,
438,19631119,  180,    0,
438,19631120,   52,    0,
438,19631121,    2,    0,
438,19631122,   42,    0,
438,19631123,    5,    0,
438,19631124,    1,    0,
438,19631125,    1,    0,
438,19631126,    4,    0,
438,19631127,    1,    0,
438,19631128,    2,    0,
438,19631129,    3,    0,
438,19631130,    0,    0,
438,19631201,    0,    0,
438,19631202,    1,    0,
438,19631203,    0,    0,
438,19631204,    0,    0,
438,19631205,    0,    0,
438,19631206,    0,    0,
438,19631207,    0,    0,
438,19631208,    0,    0,
438,19631209,    0,    0,
438,19631210,    0,    0,
438,19631211,    0,    0,
438,19631212,    0,    0,
438,19631213,    0,    0,
438,19631214,    0,    0,
438,19631215,    0,    0,
438,19631216,    1,    0,
438,19631217,    7,    0,
438,19631218,   40,    0,
438,19631219,   24,    1,
438,19631220,   12,    2,
438,19631221,   30,    2,
438,19631222,   27,    2,
438,19631223,    1,    2,
438,19631224,    0,    2,
438,19631225,    0,    2,
438,19631226,    9,  997,
438,19631227,   64,  997,
438,19631228,    3,    0,
438,19631229,    3,    0,
438,19631230,    1,    0,
438,19631231,    0,    0,
438,19640101,    1,    0,
438,19640102,    0,    0,
438,19640103,    2,    0,
438,19640104,    1,    0,
438,19640105,    1,    0,
438,19640106,   12,    0,
438,19640107,    6,    0,
438,19640108,    0,    0,
438,19640109,    3,    0,
438,19640110,    4,    0,
438,19640111,    0,    0,
438,19640112,    0,    0,
438,19640113,    0,    0,
438,19640114,    6,  997,
438,19640115,    8,    0,
438,19640116,    0,    0,
438,19640117,    0,    0,
438,19640118,    0,    0,
438,19640119,    0,    0,
438,19640120,    0,    0,
438,19640121,    1,    0,
438,19640122,    3,    0,
438,19640123,    3,    0,
438,19640124,    1,    0,
438,19640125,    2,    0,
438,19640126,    0,    0,
438,19640127,    2,    0,
438,19640128,    0,    0,
438,19640129,   38,  997,
438,19640130,   12,    0,
438,19640131,   27,    0,
438,19640201,   40,    0,
438,19640202,    0,    0,
438,19640203,    1,    0,
438,19640204,   31,    0,
438,19640205,    6,    0,
438,19640206,    3,    0,
438,19640207,   12,    0,
438,19640208,   11,    0,
438,19640209,    2,    0,
438,19640210,    0,    0,
438,19640211,    6,    0,
438,19640212,   85,    0,
438,19640213,    4,    0,
438,19640214,    0,    0,
438,19640215,    0,    0,
438,19640216,    0,    0,
438,19640217,    2,    0,
438,19640218,   47,    2,
438,19640219,    0,    2,
438,19640220,    0,    2,
438,19640221,    0,    0,
438,19640222,    0,    0,
438,19640223,    7,    0,
438,19640224,   23,    0,
438,19640225,    5,    0,
438,19640226,    0,    0,
438,19640227,    0,    0,
438,19640228,    1,    0,
438,19640229,    2,    0,
438,19640301,    0,    0,
438,19640302,    0,    0,
438,19640303,    0,    0,
438,19640304,    0,    0,
438,19640305,    0,    0,
438,19640306,    0,    0,
438,19640307,    0,    0,
438,19640308,    0,    0,
438,19640309,    0,    0,
438,19640310,    0,    0,
438,19640311,    0,    0,
438,19640312,    0,    0,
438,19640313,    0,    0,
438,19640314,   50,    0,
438,19640315,   10,    0,
438,19640316,    0,    0,
438,19640317,    0,    0,
438,19640318,    0,    0,
438,19640319,    0,    0,
438,19640320,  114,    0,
438,19640321,    1,    0,
438,19640322,   43,    0,
438,19640323,   14,    0,
438,19640324,    0,    0,
438,19640325,   83,    0,
438,19640326,    1,    0,
438,19640327,    3,    0,
438,19640328,    0,    0,
438,19640329,    0,    0,
438,19640330,   37,    0,
438,19640331,    5,    0,
438,19640401,    3,    0,
438,19640402,    1,    0,
438,19640403,    0,    0,
438,19640404,   65,    0,
438,19640405,    0,    0,
438,19640406,    0,    0,
438,19640407,    0,    0,
438,19640408,    0,    0,
438,19640409,    0,    0,
438,19640410,    0,    0,
438,19640411,    0,    0,
438,19640412,    0,    0,
438,19640413,   90,    0,
438,19640414,    4,    0,
438,19640415,   16,    0,
438,19640416,    0,    0,
438,19640417,    0,    0,
438,19640418,    0,    0,
438,19640419,    2,    0,
438,19640420,   11,    0,
438,19640421,   17,    0,
438,19640422,   27,    0,
438,19640423,    6,    0,
438,19640424,   97,    0,
438,19640425,   33,    0,
438,19640426,    0,    0,
438,19640427,    0,    0,
438,19640428,    3,    0,
438,19640429,   90,    0,
438,19640430,    1,    0,
438,19640501,   14,    0,
438,19640502,   10,    0,
438,19640503,    7,    0,
438,19640504,   78,    0,
438,19640505,   28,    0,
438,19640506,    0,    0,
438,19640507,    5,    0,
438,19640508,   12,    0,
438,19640509,    0,    0,
438,19640510,    9,    0,
438,19640511,    0,    0,
438,19640512,    0,    0,
438,19640513,    0,    0,
438,19640514,   13,    0,
438,19640515,    0,    0,
438,19640516,    0,    0,
438,19640517,    0,    0,
438,19640518,    0,    0,
438,19640519,   25,    0,
438,19640520,   27,    0,
438,19640521,    0,    0,
438,19640522,    2,    0,
438,19640523,    0,    0,
438,19640524,    0,    0,
438,19640525,    0,    0,
438,19640526,   13,    0,
438,19640527,    0,    0,
438,19640528,    1,    0,
438,19640529,    0,    0,
438,19640530,    0,    0,
438,19640531,    0,    0,
438,19640601,   88,    0,
438,19640602,   65,    0,
438,19640603,   23,    0,
438,19640604,   15,    0,
438,19640605,    0,    0,
438,19640606,   24,    0,
438,19640607,   15,    0,
438,19640608,  118,    0,
438,19640609,    0,    0,
438,19640610,    0,    0,
438,19640611,    0,    0,
438,19640612,    0,    0,
438,19640613,    0,    0,
438,19640614,   25,    0,
438,19640615,    9,    0,
438,19640616,    0,    0,
438,19640617,    0,    0,
438,19640618,   14,    0,
438,19640619,  304,    0,
