DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
475,19820807,    0,     ,
475,19820808,    0,     ,
475,19820809,   41,     ,
475,19820810,   17,     ,
475,19820811,    0,     ,
475,19820812,    0,     ,
475,19820813,    3,     ,
475,19820814,   57,     ,
475,19820815,    1,     ,
475,19820816,   70,     ,
475,19820817,   38,     ,
475,19820818,    0,     ,
475,19820819,   91,     ,
475,19820820,   57,     ,
475,19820821,   33,     ,
475,19820822,    7,     ,
475,19820823,   10,     ,
475,19820824,    3,     ,
475,19820825,  104,     ,
475,19820826,    2,     ,
475,19820827,   10,     ,
475,19820828,   88,     ,
475,19820829,    0,     ,
475,19820830,    0,     ,
475,19820831,   60,     ,
475,19820901,    2,     ,
475,19820902,   41,     ,
475,19820903,    0,     ,
475,19820904,    0,     ,
475,19820905,    0,     ,
475,19820906,   45,     ,
475,19820907,    3,     ,
475,19820908,    0,     ,
475,19820909,    0,     ,
475,19820910,    0,     ,
475,19820911,    0,     ,
475,19820912,    0,     ,
475,19820913,    0,     ,
475,19820914,    0,     ,
475,19820915,    0,     ,
475,19820916,    0,     ,
475,19820917,    0,     ,
475,19820918,    0,     ,
475,19820919,    0,     ,
475,19820920,   16,     ,
475,19820921,   19,     ,
475,19820922,   63,     ,
475,19820923,    0,     ,
475,19820924,   16,     ,
475,19820925,   16,     ,
475,19820926,   22,     ,
475,19820927,    0,     ,
475,19820928,    5,     ,
475,19820929,    0,     ,
475,19820930,   26,     ,
475,19821001,    1,     ,
475,19821002,    0,     ,
475,19821003,    0,     ,
475,19821004,    0,     ,
475,19821005,   12,     ,
475,19821006,   59,     ,
475,19821007,   47,     ,
475,19821008,   96,     ,
475,19821009,  285,     ,
475,19821010,  206,     ,
475,19821011,   76,     ,
475,19821012,    0,     ,
475,19821013,  144,     ,
475,19821014,   59,     ,
475,19821015,   75,     ,
475,19821016,   70,     ,
475,19821017,    5,     ,
475,19821018,    0,     ,
475,19821019,   19,     ,
475,19821020,    0,     ,
475,19821021,   37,     ,
475,19821022,   35,     ,
475,19821023,   18,     ,
475,19821024,  101,     ,
475,19821025,    0,     ,
475,19821026,    0,     ,
475,19821027,    0,     ,
475,19821028,    0,     ,
475,19821029,    0,     ,
475,19821030,    0,     ,
475,19821031,    0,     ,
475,19821101,    5,     ,
475,19821102,    4,     ,
475,19821103,   12,     ,
475,19821104,    0,     ,
475,19821105,    0,     ,
475,19821106,    0,     ,
475,19821107,    0,     ,
475,19821108,   55,     ,
475,19821109,   21,     ,
475,19821110,    5,     ,
475,19821111,   17,     ,
475,19821112,    0,     ,
475,19821113,   76,     ,
475,19821114,   97,     ,
475,19821115,   53,     ,
475,19821116,    1,     ,
475,19821117,  122,     ,
475,19821118,   23,     ,
475,19821119,   51,     ,
475,19821120,   11,     ,
475,19821121,    0,     ,
475,19821122,   75,     ,
475,19821123,    1,     ,
475,19821124,   45,     ,
475,19821125,    3,     ,
475,19821126,   11,     ,
475,19821127,    0,     ,
475,19821128,    0,     ,
475,19821129,    3,     ,
475,19821130,    0,     ,
475,19821201,    0,     ,
475,19821202,    0,     ,
475,19821203,    0,     ,
475,19821204,    0,     ,
475,19821205,    0,     ,
475,19821206,   44,     ,
475,19821207,    0,     ,
475,19821208,   41,     ,
475,19821209,   20,     ,
475,19821210,  130,     ,
475,19821211,   71,     ,
475,19821212,   12,     ,
475,19821213,    0,     ,
475,19821214,    0,     ,
475,19821215,   10,     ,
475,19821216,   27,     ,
475,19821217,    6,     ,
475,19821218,   10,     ,
475,19821219,   17,     ,
475,19821220,  103,     ,
475,19821221,   54,     ,
475,19821222,  145,     ,
475,19821223,   64,     ,
475,19821224,   10,     ,
475,19821225,    3,     ,
475,19821226,    0,     ,
475,19821227,    2,     ,
475,19821228,    0,     ,
475,19821229,    5,     ,
475,19821230,    0,     ,
475,19821231,    0,     ,
475,19830101,    1,     ,
475,19830102,    6,     ,
475,19830103,   28,     ,
475,19830104,  173,     ,
475,19830105,   40,     ,
475,19830106,   10,     ,
475,19830107,   43,     ,
475,19830108,    5,     ,
475,19830109,    3,     ,
475,19830110,    8,     ,
475,19830111,    0,     ,
475,19830112,    0,     ,
475,19830113,    0,     ,
475,19830114,   46,     ,
475,19830115,  100,     ,
475,19830116,   45,     ,
475,19830117,    0,     ,
475,19830118,   12,     ,
475,19830119,   29,     ,
475,19830120,   19,     ,
475,19830121,    0,     ,
475,19830122,    0,     ,
475,19830123,    0,     ,
475,19830124,    0,     ,
475,19830125,   62,     ,
475,19830126,    2,     ,
475,19830127,    0,     ,
475,19830128,    0,     ,
475,19830129,   64,     ,
475,19830130,    3,     ,
475,19830131,   74,     ,
475,19830201,   96,     ,
475,19830202,   67,     ,
475,19830203,   18,     ,
475,19830204,   10,     ,
475,19830205,   52,     ,
475,19830206,   33,     ,
475,19830207,    7,     ,
475,19830208,    7,     ,
475,19830209,    8,     ,
475,19830210,    9,     ,
475,19830211,    0,     ,
475,19830212,    0,     ,
475,19830213,    0,     ,
475,19830214,    0,     ,
475,19830215,    0,     ,
475,19830216,    0,     ,
475,19830217,    0,     ,
475,19830218,    0,     ,
475,19830219,    0,     ,
475,19830220,    0,     ,
475,19830221,    0,     ,
475,19830222,    0,     ,
475,19830223,    0,     ,
475,19830224,    0,     ,
475,19830225,    0,     ,
475,19830226,   12,     ,
475,19830227,   28,     ,
475,19830228,   76,     ,
475,19830301,    3,     ,
475,19830302,    5,     ,
475,19830303,    0,     ,
475,19830304,    0,     ,
475,19830305,    0,     ,
475,19830306,    0,     ,
475,19830307,    0,     ,
475,19830308,    0,     ,
475,19830309,    0,     ,
475,19830310,    0,     ,
475,19830311,    0,     ,
475,19830312,    0,     ,
475,19830313,    0,     ,
475,19830314,    0,     ,
475,19830315,   43,     ,
475,19830316,    0,     ,
475,19830317,   21,     ,
475,19830318,   84,     ,
475,19830319,   72,     ,
475,19830320,   55,     ,
475,19830321,   33,     ,
475,19830322,   33,     ,
475,19830323,    0,     ,
475,19830324,  125,     ,
475,19830325,   15,     ,
475,19830326,  128,     ,
475,19830327,    0,     ,
475,19830328,   43,     ,
475,19830329,   39,     ,
475,19830330,   80,     ,
475,19830331,   49,     ,
475,19830401,   49,     ,
475,19830402,    2,     ,
475,19830403,    0,     ,
475,19830404,    0,     ,
475,19830405,   22,     ,
475,19830406,  200,     ,
475,19830407,    0,     ,
475,19830408,    6,     ,
475,19830409,   39,     ,
475,19830410,    0,     ,
475,19830411,   85,     ,
475,19830412,   42,     ,
475,19830413,    8,     ,
475,19830414,    8,     ,
475,19830415,    1,     ,
475,19830416,    0,     ,
475,19830417,    0,     ,
475,19830418,   12,     ,
475,19830419,   38,     ,
475,19830420,    0,     ,
475,19830421,    0,     ,
475,19830422,  100,     ,
475,19830423,    0,     ,
475,19830424,  125,     ,
475,19830425,    0,     ,
475,19830426,    0,     ,
475,19830427,  135,     ,
475,19830428,   95,     ,
475,19830429,   38,     ,
475,19830430,    0,     ,
475,19830501,   67,     ,
475,19830502,   75,     ,
475,19830503,  170,     ,
475,19830504,   18,     ,
475,19830505,    0,     ,
475,19830506,    0,     ,
475,19830507,   44,     ,
475,19830508,    4,     ,
475,19830509,   13,     ,
475,19830510,   34,     ,
475,19830511,    5,     ,
475,19830512,   89,     ,
475,19830513,   43,     ,
475,19830514,   26,     ,
475,19830515,    0,     ,
475,19830516,   15,     ,
475,19830517,   44,     ,
475,19830518,    7,     ,
475,19830519,   31,     ,
475,19830520,   83,     ,
475,19830521,   89,     ,
475,19830522,   63,     ,
475,19830523,    7,     ,
475,19830524,    2,     ,
475,19830525,   53,     ,
475,19830526,    9,     ,
475,19830527,    1,     ,
475,19830528,   42,     ,
475,19830529,   62,     ,
475,19830530,    0,     ,
475,19830531,    0,     ,
475,19830601,    0,     ,
475,19830602,  100,     ,
475,19830603,   57,     ,
475,19830604,    0,     ,
475,19830605,    0,     ,
475,19830606,    0,     ,
475,19830607,    0,     ,
475,19830608,    0,     ,
475,19830609,    9,     ,
475,19830610,    0,     ,
475,19830611,    0,     ,
475,19830612,    0,     ,
475,19830613,    9,     ,
475,19830614,    0,     ,
475,19830615,   37,     ,
475,19830616,    0,     ,
475,19830617,    0,     ,
475,19830618,    0,     ,
475,19830619,    0,     ,
475,19830620,    0,     ,
475,19830621,    0,     ,
475,19830622,    0,     ,
475,19830623,    0,     ,
475,19830624,   20,     ,
475,19830625,    0,     ,
475,19830626,    0,     ,
475,19830627,    3,     ,
475,19830628,    0,     ,
475,19830629,   26,     ,
475,19830630,   45,     ,
475,19830701,    1,     ,
475,19830702,    0,     ,
475,19830703,    8,     ,
475,19830704,    0,     ,
475,19830705,    0,     ,
475,19830706,    0,     ,
475,19830707,   30,     ,
475,19830708,   16,     ,
475,19830709,    0,     ,
475,19830710,    0,     ,
475,19830711,    0,     ,
475,19830712,    0,     ,
475,19830713,    0,     ,
475,19830714,    0,     ,
475,19830715,    0,     ,
475,19830716,    0,     ,
475,19830717,    0,     ,
475,19830718,    0,     ,
475,19830719,    0,     ,
475,19830720,    0,     ,
475,19830721,    0,     ,
475,19830722,    0,     ,
475,19830723,    0,     ,
475,19830724,    0,     ,
475,19830725,    2,     ,
475,19830726,    0,     ,
475,19830727,   56,     ,
475,19830728,    0,     ,
475,19830729,    0,     ,
475,19830730,    0,     ,
475,19830731,    0,     ,
475,19830801,    7,     ,
475,19830802,   41,     ,
475,19830803,    0,     ,
475,19830804,    0,     ,
475,19830805,    0,     ,
475,19830806,    5,     ,
475,19830807,    0,     ,
475,19830808,    0,     ,
475,19830809,    0,     ,
475,19830810,    0,     ,
475,19830811,    0,     ,
475,19830812,    0,     ,
475,19830813,    4,     ,
475,19830814,    6,     ,
475,19830815,    0,     ,
475,19830816,    0,     ,
475,19830817,   17,     ,
475,19830818,   30,     ,
475,19830819,    0,     ,
475,19830820,    0,     ,
475,19830821,   27,     ,
475,19830822,   32,     ,
475,19830823,    0,     ,
475,19830824,    0,     ,
475,19830825,    0,     ,
475,19830826,    0,     ,
475,19830827,    0,     ,
475,19830828,    0,     ,
475,19830829,    0,     ,
475,19830830,    0,     ,
475,19830831,    0,     ,
475,19830901,    0,     ,
475,19830902,   39,     ,
475,19830903,   70,     ,
475,19830904,  145,     ,
475,19830905,   13,     ,
475,19830906,    0,     ,
475,19830907,    8,     ,
475,19830908,    0,     ,
475,19830909,    1,     ,
475,19830910,    1,     ,
475,19830911,   66,     ,
475,19830912,  283,     ,
475,19830913,   61,     ,
475,19830914,   48,     ,
475,19830915,  127,     ,
475,19830916,   93,     ,
475,19830917,  304,     ,
475,19830918,  221,     ,
475,19830919,   61,     ,
475,19830920,    0,     ,
475,19830921,    0,     ,
475,19830922,   58,     ,
475,19830923,    1,     ,
475,19830924,    0,     ,
475,19830925,    7,     ,
475,19830926,    0,     ,
475,19830927,    0,     ,
475,19830928,    0,     ,
475,19830929,    0,     ,
475,19830930,    0,     ,
475,19831001,    0,     ,
475,19831002,    4,     ,
475,19831003,    8,     ,
475,19831004,  181,     ,
475,19831005,    0,     ,
475,19831006,    0,     ,
475,19831007,    0,     ,
475,19831008,  101,     ,
475,19831009,   63,     ,
475,19831010,   17,     ,
475,19831011,  127,     ,
475,19831012,  114,     ,
475,19831013,    2,     ,
475,19831014,   10,     ,
475,19831015,    3,     ,
475,19831016,  140,     ,
475,19831017,   95,     ,
475,19831018,   19,     ,
475,19831019,   20,     ,
475,19831020,    0,     ,
475,19831021,    1,     ,
475,19831022,    0,     ,
475,19831023,    0,     ,
475,19831024,    0,     ,
475,19831025,    0,     ,
475,19831026,    9,     ,
475,19831027,    0,     ,
475,19831028,    1,     ,
475,19831029,   44,     ,
475,19831030,    0,     ,
475,19831031,    1,     ,
475,19831101,    0,     ,
475,19831102,    0,     ,
475,19831103,    0,     ,
475,19831104,    0,     ,
475,19831105,    0,     ,
475,19831106,    0,     ,
475,19831107,    0,     ,
475,19831108,    0,     ,
475,19831109,    0,     ,
475,19831110,    0,     ,
475,19831111,    0,     ,
475,19831112,    0,     ,
475,19831113,    0,     ,
475,19831114,    0,     ,
475,19831115,    5,     ,
475,19831116,   18,     ,
475,19831117,    6,     ,
475,19831118,    0,     ,
475,19831119,    4,     ,
475,19831120,    0,     ,
475,19831121,   39,     ,
475,19831122,   15,     ,
475,19831123,    2,     ,
475,19831124,    0,     ,
475,19831125,    8,     ,
475,19831126,  164,     ,
475,19831127,  327,     ,
475,19831128,  173,     ,
475,19831129,   25,     ,
475,19831130,   17,     ,
475,19831201,   12,     ,
475,19831202,    0,     ,
475,19831203,    0,     ,
475,19831204,    0,     ,
475,19831205,    0,     ,
475,19831206,   33,     ,
475,19831207,   13,     ,
475,19831208,    0,     ,
475,19831209,  147,     ,
475,19831210,   33,     ,
475,19831211,   32,     ,
475,19831212,    0,     ,
475,19831213,    0,     ,
475,19831214,    0,     ,
475,19831215,    0,     ,
475,19831216,    0,     ,
475,19831217,    0,     ,
475,19831218,    4,     ,
475,19831219,    8,     ,
475,19831220,   12,     ,
475,19831221,   13,     ,
475,19831222,    5,     ,
475,19831223,   97,     ,
475,19831224,  122,     ,
475,19831225,   98,     ,
475,19831226,   24,     ,
475,19831227,    3,     ,
475,19831228,   19,     ,
475,19831229,    0,     ,
475,19831230,    0,     ,
475,19831231,    0,     ,
475,19840101,    1,     ,
475,19840102,   74,     ,
475,19840103,  166,     ,
475,19840104,   30,     ,
475,19840105,   31,     ,
475,19840106,    9,     ,
475,19840107,   65,     ,
475,19840108,   28,     ,
475,19840109,   53,     ,
475,19840110,    2,     ,
475,19840111,   53,     ,
475,19840112,   62,     ,
475,19840113,   12,     ,
475,19840114,   58,     ,
475,19840115,   34,     ,
475,19840116,   11,     ,
475,19840117,  102,     ,
475,19840118,   14,     ,
475,19840119,    0,     ,
475,19840120,    0,     ,
475,19840121,    0,     ,
475,19840122,    0,     ,
475,19840123,   68,     ,
475,19840124,  168,     ,
475,19840125,    7,     ,
475,19840126,    8,     ,
475,19840127,   32,     ,
475,19840128,   33,     ,
475,19840129,   12,     ,
475,19840130,   47,     ,
475,19840131,   40,     ,
475,19840201,    0,     ,
475,19840202,   42,     ,
475,19840203,   88,     ,
475,19840204,   42,     ,
475,19840205,   94,     ,
475,19840206,   66,     ,
475,19840207,  179,     ,
475,19840208,  174,     ,
475,19840209,   21,     ,
475,19840210,    0,     ,
475,19840211,    0,     ,
475,19840212,    0,     ,
475,19840213,    0,     ,
475,19840214,    0,     ,
475,19840215,    0,     ,
475,19840216,    0,     ,
475,19840217,    0,     ,
475,19840218,    0,     ,
475,19840219,    0,     ,
475,19840220,    0,     ,
475,19840221,   23,     ,
475,19840222,    8,     ,
475,19840223,    0,     ,
475,19840224,    0,     ,
475,19840225,    0,     ,
475,19840226,    2,     ,
475,19840227,    0,     ,
475,19840228,    0,     ,
475,19840229,    0,     ,
475,19840301,    0,     ,
475,19840302,   52,     ,
475,19840303,   70,     ,
475,19840304,    0,     ,
475,19840305,    0,     ,
475,19840306,    0,     ,
475,19840307,    0,     ,
475,19840308,    0,     ,
475,19840309,    0,     ,
475,19840310,   62,     ,
475,19840311,   38,     ,
475,19840312,    0,     ,
475,19840313,    0,     ,
475,19840314,    0,     ,
475,19840315,    0,     ,
475,19840316,    0,     ,
475,19840317,    0,     ,
475,19840318,    0,     ,
475,19840319,    0,     ,
475,19840320,    0,     ,
475,19840321,    0,     ,
475,19840322,    0,     ,
475,19840323,    0,     ,
475,19840324,    0,     ,
475,19840325,   30,     ,
475,19840326,   16,     ,
475,19840327,   19,     ,
475,19840328,   67,     ,
475,19840329,  132,     ,
475,19840330,    0,     ,
475,19840331,    7,     ,
475,19840401,    0,     ,
475,19840402,    0,     ,
475,19840403,    0,     ,
475,19840404,    3,     ,
475,19840405,   16,     ,
475,19840406,   46,     ,
475,19840407,   11,     ,
475,19840408,    3,     ,
475,19840409,    0,     ,
475,19840410,    6,     ,
475,19840411,    0,     ,
475,19840412,   30,     ,
475,19840413,    0,     ,
475,19840414,    0,     ,
475,19840415,    0,     ,
475,19840416,    0,     ,
475,19840417,    0,     ,
475,19840418,    0,     ,
475,19840419,    0,     ,
475,19840420,    0,     ,
475,19840421,    0,     ,
475,19840422,    0,     ,
475,19840423,    0,     ,
475,19840424,    0,     ,
475,19840425,    0,     ,
475,19840426,    0,     ,
475,19840427,    0,     ,
475,19840428,    0,     ,
475,19840429,    0,     ,
475,19840430,    0,     ,
475,19840501,    4,     ,
475,19840502,    1,     ,
475,19840503,    0,     ,
475,19840504,   21,     ,
475,19840505,   14,     ,
475,19840506,    3,     ,
475,19840507,    0,     ,
475,19840508,    1,     ,
475,19840509,    3,     ,
475,19840510,   11,     ,
475,19840511,   26,     ,
475,19840512,    0,     ,
475,19840513,    0,     ,
475,19840514,    0,     ,
475,19840515,    0,     ,
475,19840516,    0,     ,
475,19840517,   73,     ,
475,19840518,   44,     ,
475,19840519,    0,     ,
475,19840520,  101,     ,
475,19840521,   22,     ,
475,19840522,  271,     ,
475,19840523,    0,     ,
475,19840524,   41,     ,
475,19840525,    0,     ,
475,19840526,    0,     ,
475,19840527,   26,     ,
475,19840528,   20,     ,
475,19840529,   40,     ,
475,19840530,   12,     ,
475,19840531,    0,     ,
475,19840601,    0,     ,
475,19840602,   70,     ,
475,19840603,   19,     ,
475,19840604,  185,     ,
475,19840605,   39,     ,
475,19840606,    0,     ,
475,19840607,   63,     ,
475,19840608,    7,     ,
475,19840609,    0,     ,
475,19840610,    0,     ,
475,19840611,    0,     ,
475,19840612,    0,     ,
475,19840613,    0,     ,
475,19840614,   70,     ,
475,19840615,    0,     ,
475,19840616,    0,     ,
475,19840617,    0,     ,
475,19840618,    0,     ,
475,19840619,    0,     ,
475,19840620,    0,     ,
475,19840621,    0,     ,
475,19840622,    0,     ,
475,19840623,   66,     ,
475,19840624,   22,     ,
475,19840625,   28,     ,
475,19840626,    6,     ,
475,19840627,    0,     ,
475,19840628,    0,     ,
475,19840629,   17,     ,
475,19840630,   13,     ,
475,19840701,    1,     ,
475,19840702,    0,     ,
475,19840703,   17,     ,
475,19840704,   27,     ,
475,19840705,    0,     ,
475,19840706,    0,     ,
475,19840707,    0,     ,
475,19840708,    0,     ,
475,19840709,    0,     ,
475,19840710,   94,     ,
475,19840711,   73,     ,
475,19840712,  105,     ,
475,19840713,   50,     ,
475,19840714,   30,     ,
475,19840715,   43,     ,
475,19840716,  159,     ,
475,19840717,    7,     ,
475,19840718,    0,     ,
475,19840719,    5,     ,
475,19840720,    0,     ,
475,19840721,    0,     ,
475,19840722,    0,     ,
475,19840723,    0,     ,
475,19840724,    0,     ,
475,19840725,    0,     ,
475,19840726,    3,     ,
475,19840727,   10,     ,
475,19840728,    7,     ,
475,19840729,    0,     ,
475,19840730,    0,     ,
475,19840731,    0,     ,
475,19840801,   24,     ,
475,19840802,    0,     ,
475,19840803,   10,     ,
475,19840804,    4,     ,
475,19840805,    7,     ,
475,19840806,    0,     ,
475,19840807,    0,     ,
475,19840808,    1,     ,
475,19840809,    0,     ,
475,19840810,    0,     ,
475,19840811,    0,     ,
475,19840812,    1,     ,
475,19840813,    0,     ,
475,19840814,    0,     ,
475,19840815,    0,     ,
475,19840816,    0,     ,
475,19840817,    0,     ,
475,19840818,    0,     ,
475,19840819,    0,     ,
475,19840820,    0,     ,
475,19840821,    0,     ,
475,19840822,    0,     ,
475,19840823,    0,     ,
475,19840824,    0,     ,
475,19840825,    0,     ,
475,19840826,    0,     ,
475,19840827,    0,     ,
475,19840828,    0,     ,
475,19840829,    1,     ,
475,19840830,    0,     ,
475,19840831,    0,     ,
475,19840901,    0,     ,
475,19840902,    0,     ,
475,19840903,    1,     ,
475,19840904,   33,     ,
475,19840905,   25,     ,
475,19840906,    8,     ,
475,19840907,   64,     ,
475,19840908,  177,     ,
475,19840909,   68,     ,
475,19840910,  263,     ,
475,19840911,   86,     ,
475,19840912,   11,     ,
475,19840913,    0,     ,
475,19840914,    0,     ,
475,19840915,   37,     ,
475,19840916,    6,     ,
475,19840917,    0,     ,
475,19840918,   40,     ,
475,19840919,    0,     ,
475,19840920,    0,     ,
475,19840921,  124,     ,
475,19840922,  295,     ,
475,19840923,    1,     ,
475,19840924,   66,     ,
475,19840925,  110,     ,
475,19840926,  203,     ,
475,19840927,   17,     ,
475,19840928,    0,     ,
475,19840929,    0,     ,
475,19840930,   57,     ,
475,19841001,   87,     ,
475,19841002,   32,     ,
475,19841003,    2,     ,
475,19841004,    0,     ,
475,19841005,   12,     ,
475,19841006,  127,     ,
475,19841007,    0,     ,
475,19841008,   15,     ,
475,19841009,   37,     ,
475,19841010,    5,     ,
475,19841011,   46,     ,
475,19841012,    0,     ,
475,19841013,    0,     ,
475,19841014,    0,     ,
475,19841015,    0,     ,
475,19841016,    0,     ,
475,19841017,    0,     ,
475,19841018,    3,     ,
475,19841019,   33,     ,
475,19841020,  190,     ,
475,19841021,   13,     ,
475,19841022,   16,     ,
475,19841023,  180,     ,
475,19841024,    3,     ,
475,19841025,  110,     ,
475,19841026,    1,     ,
475,19841027,    0,     ,
475,19841028,    0,     ,
475,19841029,   24,     ,
475,19841030,    0,     ,
475,19841031,    0,     ,
475,19841101,    0,     ,
475,19841102,    0,     ,
475,19841103,    0,     ,
475,19841104,    2,     ,
475,19841105,    1,     ,
475,19841106,   20,     ,
475,19841107,    1,     ,
475,19841108,    6,     ,
475,19841109,    0,     ,
475,19841110,    0,     ,
475,19841111,    0,     ,
475,19841112,    0,     ,
475,19841113,    0,     ,
475,19841114,    0,     ,
475,19841115,    0,     ,
475,19841116,   67,     ,
475,19841117,    0,     ,
475,19841118,   55,     ,
475,19841119,    0,     ,
475,19841120,   33,     ,
475,19841121,   58,     ,
475,19841122,   92,     ,
475,19841123,  215,     ,
475,19841124,  113,     ,
475,19841125,   17,     ,
475,19841126,   15,     ,
475,19841127,    0,     ,
475,19841128,    0,     ,
475,19841129,    8,     ,
475,19841130,    0,     ,
475,19841201,    0,     ,
475,19841202,    0,     ,
475,19841203,    0,     ,
475,19841204,    0,     ,
475,19841205,    0,     ,
475,19841206,    0,     ,
475,19841207,   20,     ,
475,19841208,    0,     ,
475,19841209,   10,     ,
475,19841210,    0,     ,
475,19841211,    0,     ,
475,19841212,    0,     ,
475,19841213,    0,     ,
475,19841214,    1,     ,
475,19841215,    0,     ,
475,19841216,   46,     ,
475,19841217,    4,     ,
475,19841218,   26,     ,
475,19841219,    5,     ,
475,19841220,   34,     ,
475,19841221,  152,     ,
475,19841222,    0,     ,
475,19841223,   23,     ,
475,19841224,   22,     ,
475,19841225,   37,     ,
475,19841226,   29,     ,
475,19841227,    0,     ,
475,19841228,    0,     ,
475,19841229,   10,     ,
475,19841230,    3,     ,
475,19841231,    0,     ,
475,19850101,  115,     ,
475,19850102,   29,     ,
475,19850103,   12,     ,
475,19850104,   35,     ,
475,19850105,    4,     ,
475,19850106,    0,     ,
475,19850107,   27,     ,
475,19850108,    0,     ,
475,19850109,   16,     ,
475,19850110,    1,     ,
475,19850111,    0,     ,
475,19850112,   43,     ,
475,19850113,    0,     ,
475,19850114,    0,     ,
475,19850115,    7,     ,
475,19850116,    1,     ,
475,19850117,   14,     ,
475,19850118,    2,     ,
475,19850119,    0,     ,
475,19850120,    0,     ,
475,19850121,    1,     ,
475,19850122,  112,     ,
475,19850123,   11,     ,
475,19850124,    1,     ,
475,19850125,   78,     ,
475,19850126,   93,     ,
475,19850127,    5,     ,
475,19850128,    0,     ,
475,19850129,    0,     ,
475,19850130,   73,     ,
475,19850131,   24,     ,
475,19850201,   13,     ,
475,19850202,    0,     ,
475,19850203,    0,     ,
475,19850204,    0,     ,
475,19850205,    0,     ,
475,19850206,    0,     ,
475,19850207,    0,     ,
475,19850208,    0,     ,
475,19850209,    4,     ,
475,19850210,    0,     ,
475,19850211,    0,     ,
475,19850212,    0,     ,
475,19850213,    0,     ,
475,19850214,    0,     ,
475,19850215,    0,     ,
475,19850216,    0,     ,
475,19850217,    0,     ,
475,19850218,    0,     ,
475,19850219,    0,     ,
475,19850220,    0,     ,
475,19850221,    0,     ,
475,19850222,    3,     ,
475,19850223,    0,     ,
475,19850224,   15,     ,
475,19850225,    0,     ,
475,19850226,    0,     ,
475,19850227,    0,     ,
475,19850228,    0,     ,
475,19850301,    0,     ,
475,19850302,   24,     ,
475,19850303,    0,     ,
475,19850304,   19,     ,
475,19850305,   39,     ,
475,19850306,    0,     ,
475,19850307,    0,     ,
475,19850308,    0,     ,
475,19850309,    0,     ,
475,19850310,    0,     ,
475,19850311,   25,     ,
475,19850312,    0,     ,
475,19850313,    0,     ,
475,19850314,    9,     ,
475,19850315,   20,     ,
475,19850316,    9,     ,
475,19850317,    0,     ,
475,19850318,    0,     ,
475,19850319,    0,     ,
475,19850320,   15,     ,
475,19850321,    5,     ,
475,19850322,    0,     ,
475,19850323,    8,     ,
475,19850324,   19,     ,
475,19850325,    5,     ,
475,19850326,   34,     ,
475,19850327,   53,     ,
475,19850328,   16,     ,
475,19850329,   11,     ,
475,19850330,   53,     ,
475,19850331,  100,     ,
475,19850401,  108,     ,
475,19850402,   30,     ,
475,19850403,    4,     ,
475,19850404,    0,     ,
475,19850405,    0,     ,
475,19850406,   34,     ,
475,19850407,   15,     ,
475,19850408,   12,     ,
475,19850409,   27,     ,
475,19850410,    0,     ,
475,19850411,    0,     ,
475,19850412,   62,     ,
475,19850413,   50,     ,
475,19850414,   61,     ,
475,19850415,   11,     ,
475,19850416,   24,     ,
475,19850417,    0,     ,
475,19850418,    0,     ,
475,19850419,    0,     ,
475,19850420,    0,     ,
475,19850421,    0,     ,
475,19850422,    0,     ,
475,19850423,    0,     ,
475,19850424,    0,     ,
475,19850425,    4,     ,
475,19850426,   17,     ,
475,19850427,   35,     ,
475,19850428,   50,     ,
475,19850429,   17,     ,
475,19850430,    0,     ,
475,19850501,    8,     ,
475,19850502,   34,     ,
475,19850503,   22,     ,
475,19850504,    0,     ,
475,19850505,    4,     ,
475,19850506,    0,     ,
475,19850507,    0,     ,
475,19850508,    1,     ,
475,19850509,    0,     ,
475,19850510,    0,     ,
475,19850511,    0,     ,
475,19850512,    0,     ,
475,19850513,  117,     ,
475,19850514,   24,     ,
475,19850515,    0,     ,
475,19850516,    0,     ,
475,19850517,    0,     ,
475,19850518,    0,     ,
475,19850519,    0,     ,
475,19850520,  243,     ,
475,19850521,   17,     ,
475,19850522,   22,     ,
475,19850523,    7,     ,
475,19850524,    2,     ,
475,19850525,    0,     ,
475,19850526,    0,     ,
475,19850527,    1,     ,
475,19850528,    3,     ,
475,19850529,    0,     ,
475,19850530,    0,     ,
475,19850531,    0,     ,
475,19850601,    0,     ,
475,19850602,    0,     ,
475,19850603,    0,     ,
475,19850604,    0,     ,
